6458aa7c21b50bc79ab998f1,0.37
6785afa8e35496081ab1cd5b,2.22
5cc8f511f24f6c001c1692a9,1.85
62e05742fafd80b3f0c2e20b,1.85
666b077a9894cb5ae3b0ee3f,1.11
6475208cd6045ed7c2e281ab,2.50
671bbaf1bec15d847b871b9b,3.14
63b82398bbe6a599972413ad,1.66
67d98fdc3119bc87d2012ac3,1.85
664232499edbff76093f6a37,4.26
6272b9dfc470a51d5fa0e6ea,2.22
57d0badf28d5250001bdd9d2,2.22
5eb02a40b17a8c0868685d32,2.22
60370fb9821755a90ad3b880,3.46
5faefcc22be93b11829e84df,2.59
5f4813c94e8b081877fb26a6,3.09
558fff05fdf99b3f7aada357,2.22
5a382bd65a83ff00015ae9db,1.85
67f192f32211291a2f12f1f8,2.59
66294a4e95c789c953636280,1.11
6612bf98687129c04038e292,1.85
6777a384c84a19ccaee79888,2.29
5c40134b1580e900012320ab,1.48
66337d1de3bea5025f371c0b,1.85
62b072828cfef4de9971753b,2.48
67737e134b333b9a50de283e,2.22
675a5ad39c319c39e7753011,2.59
6776848c9a7d67b851bb31b0,2.81
647dde92d730823a9e5c7f0f,1.11
5e9f3f09ccc75a0c345e4845,2.44
66869948efe1461e1bfb0e70,3.33
63e63f77c742a91baf498dd0,1.85
5c376ea0eecc440001c58889,1.11
62d86c63e2966588c71b9ff2,2.59
5fb7b7f50ffe7e37260a0b8a,1.48
5c8db07eb1f89a0016777fe0,3.70
6734ab83047e85e2f8795acb,2.50
671f12c5d2543b67c0f12e57,3.57
64776e3beba1085215214ec0,3.33
6810e66d3f6d622de733cb42,1.48
60e88e0b7d305b5fbae3ebef,1.85
6616d9fdba3ae8945cba4a08,3.14
682b8071ffc2da7edd49f10c,1.11
6727cb561c561b75b4ccfb31,3.70
663bc254f4b7b1bf2cdd0a70,2.70
63e52250d3c1483ed7be8ed8,2.04
653d4d16b6d4d4f047567e34,2.59
612274842d4805447451f87b,1.48
6644b750f83b1ad48d9ce14f,3.92
5a6d3a19e6cc4a0001b6c47a,1.96
655fd9d5bb03869d53e75f4e,5.36
62865cb9d41a9e2aaf141c84,2.59
675a092fc270f178d2409320,3.70
5a708ef2f1530b000103bfab,2.22
664b8bef90cdb799d4c4c35d,2.59
66f480695684a9ff1f525bf8,2.15
5efb31fa8cd32f04bf048643,2.59
607ba9f40639e8a2c931d622,2.59
67d21364aa4dc87ecd8f3f1b,1.70
68c9adf3ce921224388f11f1,1.85
5d88db42c1d06e001a1fdcab,2.22
581e0aee4182b600017307ea,2.59
67ad400f3989d013fbbdc466,1.48
678f46cd0f21903076471f34,1.85
662943e28130e7eb5f034326,3.70
5623f187ed6e5a0011c81083,2.22
671ba65a14a83896384598a0,1.48
6757069f8e2b810b4fabd66b,3.14
6721cfb0b3917ca873ddb01f,4.26
5e07d174da6bad1342bafab2,2.59
66632c69d2b270f0314a0b16,4.81
609551c1ade88f8463666fb8,1.85
60e5cb4ca01a593fce9a379d,2.37
65a2a60050e146d8bd321d28,4.26
672e86a538b9e142805a426e,1.48
66b22d654efb81d166b890d0,3.98
65bf9e20cfe3003fb540f97d,2.00
67327e4495f88dfc99471984,0.37
67758b914f06b14a31669644,1.48
5e3dec90ce522506a9045e17,1.85
66d8c1b7fed8625b05838492,1.85
650b03136ab3d4c832d98b71,5.92
663cca6f32da191e05406d21,5.92
67d5eb0b8ec16cc847b4593a,4.00
6522387d2f89e98982a7f577,2.33
676039cccf8fb8b221348fad,0.37
66927e43dd1ddfa0502186c4,2.07
5cf5ea4dea7a80000156520e,1.48
63f7ac13d942e94c18c92d4b,2.00
5bcc2cee0ba8a400012592f9,0.74
66dbe0d85afada72ecb65638,1.48
656f366a539cf734f6c2bd27,3.88
647e00af96651278d30d298a,0.74
60b96835d5cbb2261c7fd22c,2.22
5c395df5f5ebd50001850900,2.22
67461d4d0e1f14c52691668e,1.85
66793d8ecb98252731369846,1.48
5daf506a5bd1b30013605e31,3.14
57656f6c2bfddf000125cce5,2.59
644f162cac2c2b8aa0583b89,2.22
65ba5a6acde77f1167c84b8c,3.88
65d8aa27ccffacf432df877c,1.85
67e065974c85fbeb5f9f43be,5.92
6234866ad5f13fac2a5cf725,1.85
5a54f0daac562400015388da,3.33
66b3baa4900bec0442ea4647,2.59
5b6d9fa021dca60001d13f02,1.85
653703627539f3a8b2ed4af3,2.22
5ede3d2ef7c9f9068776c4d2,3.70
5da8edc60f9c9c0017526948,2.22
671f5d19e0a21dd268871c2f,2.22
667e22f8b57a5f0449266f4d,2.04
677f0fe0b8362a15598d18af,4.26
5d803d51aa53f30015ce5b77,2.07
65f860a1ab03181926bce465,2.29
66f5d2424e2c1948e2b8f020,1.85
622a2074fe80192aa7a0212a,1.85
66bcffc3e6f77501141b3d0f,3.33
67eed90ad37d56b29145e601,2.59
68d850c1c461a91aa0382734,3.33
5f89906b2a26920554a2c651,4.26
65c14eb17b368ee1ed773e03,1.48
5ebe14249a676b1650b48531,1.48
672e5b801730efc4cb61259b,1.11
604fc38a4de8e6e1e0e0ea7b,3.70
5dd4c20186c8864a376f7480,0.74
61032c1f3986df472dacb581,4.81
64527892acde0fbd392a41d6,2.65
58a5cf959e040a0001399f07,1.85
62a889993e01c9e01ee7066e,2.22
62c84ca82b03c9aedbca4a2a,1.85
67f15a6eb321af2595c63b9b,1.85
633eb584ec1a3cf0efdc2563,2.59
6317ac941faaf331c4573eab,2.70
663e548ceefe2a6f934d2480,2.44
66c335d0ba1ba63d4a7bb0b2,0.37
66f47421b650b6c39e80fa0d,1.48
65da0c93826bdadcf98372a9,2.52
5efe7ad27d413c3869386ef7,4.26
67abd0ef6cf17e10092d518b,2.22
5b3e322998a45e0001edd87a,2.87
66ec97cc686d6f6628ce4824,2.23
67e0a381a0fa34c76f7979d4,0.37
661b3eeea891251d71cf97d5,3.33
67105e698f7df6c2eb1b9137,2.59
665637a539f6f3b6ea793f96,1.70
639618dc4a68e64c6956c39c,2.44
676ebfe3e9331558ab656743,4.54
610ab785360bcd633fb5b0d6,1.74
5e3c10d2bdcb8004883b54a4,1.48
66b3989c1078687882a1a2a5,4.26
6317476911b4c96129da9ce0,1.48
63d1abdfe93f9b74429f5b5f,2.22
65031ea9cb2723bf741d4151,1.85
67c4d6db7736e277b8582936,1.48
66bebab38c31e1f15e3e1fd5,1.48
5b147696d282ff00015c2c4e,3.88
63782709326973c77adc3db8,2.70
68dc82cf2d34a90250ee5972,5.92
62c55056993f53f1e8cf8e30,1.11
5ff591cba89e1b000bfb9852,1.85
667a33c1f2899825518dd05e,4.26
62826187ebe3120bdbfb60a1,4.26
5d0dca2cecd8f60017eaddb3,2.22
66880bd9fc1509787faaa118,1.48
66dcb77e1afbc2e7fa393b87,2.22
6766ddcb03bbfa66fafb36a8,1.29
6503144f9a10397111eb3eb9,3.33
67217a2f6476292bf82e2e6d,1.11
664babd04754ce9f840d34ed,3.70
57e7bb4e73e67300012b8e2a,0.37
62c0ccde4bd16c7f96a2959f,3.70
62bd2a704c56e669cce7ce56,2.22
64b74fc78ad5beabe87e901f,2.22
63e688adbc8788de6d596c93,2.22
6073e0d481953bbd2cd61145,1.48
663e26ccdbc470527165388b,1.85
667871d17d7fdf0358f82a28,0.37
63d13cb81a0a88a3ce29e33f,2.59
655f8da6abba5f374f3145dc,1.11
662938efd711c3639bd68aa3,2.22
67dff4b10f363a1974679065,3.14
66c740207361f403840a7f2d,1.85
5bd4c1d09afb5b00015c5bdd,2.22
6516faa7fe0884acf2ada266,1.85
67617ff8a1f4fa350af4fbb5,1.66
6724f64f20aa833adf9702eb,1.11
6400d9b9ff7296c2bce939ef,3.70
61119010fe205e4436dce3d6,2.22
60712d937752fb8780e89951,1.48
6642ae8d2cd8985e29fc6b69,3.33
62a885d5b6af18b3d4579e1b,1.85
5bc893a51388c20001920fba,1.48
615c9083ffc1ce3be0325609,1.48
670ff3579d81d2e58fafda51,2.81
5bacb6b9f2d97e0001c52a63,0.37
62b628e4351d179f1ff6cc59,0.37
6719170f0f458ffa099009cd,1.48
628509147e9e933a0c068b9b,4.26
665815e76167fad10b2f1f62,3.70
5cb882d33f0af9000159e00f,2.55
5bab925733ff970001e34e1e,1.11
6631b05fc366d064b4bf27e7,4.26
63f2261685a2effaa7a16de6,2.59
67630f751df95f8fb373e275,0.74
615239af65358edf57e7a095,0.37
6334b0fc574064de4e68f578,0.95
5c1942e200849900010afdcd,1.26
60fc5d49ff20168d794fe083,1.85
641361951f32a46c07479b33,2.59
5ebdc5809a676b105238713c,1.48
675db540aa7e20750aa47a71,1.11
66514573b9a70d7b816ef18f,4.26
6273088a00cf446a9c9cd8f6,2.59
67eafb930e75699288e09213,1.48
669ed78c9c9a103bc2a0e5c5,1.48
67f06192529886aa3bddd0b6,2.22
66a2cf444ab127911e784a91,2.22
66ca41de318c12cd9f59b13a,2.52
66a11a89ba4d8204d085ef26,2.37
603d6ae665fbaacb5621ede2,2.40
667aef5020c649859142a95e,2.92
63856845134e9c850a9e38f7,3.05
5ba4057af0741400010637b9,3.33
66e9b926c782e4f47a05ec7c,1.85
663e3c3e7e1b18543cfd78d6,1.33
63cff02ee037183a8c260ea8,3.24
62349dcdec7c3f8e7e1bc90b,1.48
6732a061a707876bcf34ff6e,4.17
67edcc919d3af49e1d8b40b1,2.22
6705c86373ccb53aa15202f7,1.52
6526ce4262f3620572961085,1.11
67d733cee520bbb0a0b508ba,1.11
63dd3dd2593c92be97d8dbde,1.85
63a18415816a2a0cbe438f1b,0.96
65dfbf73ec3a047b5653add8,1.15
67379a3288f6fa62a41dadae,1.74
67aa52dcb66d138fca70a211,1.66
662190146ef67bab626e48cb,0.56
62e7357284e65421d8f8b10f,1.11
6724260700cede758eb0c062,1.29
6596bd0080a6c5fb83b93520,1.66
5dcf4136cf8e7e086ea019e4,0.96
5ed543442db0060a955d12e1,1.29
6651f4a78c1393be4fbd2212,0.74
677c7e9aa0d96edd07c9543b,0.93
6751dc7082001cddf839b91b,0.74
63b6c18f4f13282703357493,1.04
5e121701dc79bd8a1a22ca99,1.11
5f4a761d2a3d075f5bf652cc,0.74
6112e8144698d4cb4141d3f7,0.81
657db19ca4e2e63c2eb7296f,1.33
588f7030e91a400001fac5cb,1.05
672eda41e28ba46f845249df,2.40
6745150327a32ad7b9ae2e53,1.07
66ee0b56c6dc6d0bef12f667,0.93
64e36d981d00e7d7c45addc2,1.58
67be4c756ba3a15a47e60356,1.55
65c273252f46c0f1081a4d8d,1.33
606e3ddf19540080228e3a0c,1.58
55aa9c8dfdf99b634b427b9a,2.40
617323e630f3fa36361cb35b,1.28
647e0f22b1d466181ae694c4,1.04
67cee8d6088dc3c843f48e48,1.22
5fa73d44bd817348afe7eb08,0.74
670e0894d478dd59fab43b1a,0.85
651f0d6c26e75447ae818a36,0.93
68b0a04f85f7bdcf46059381,0.74
66465704f0921cfc20ba6e57,1.95
5b22d2c260c40e000103b157,0.74
67886304e14cde87368e3688,2.40
67adfd79c179f9be2ab96114,2.22
5c7f489defd9e20015751167,1.39
67e85a8becc5f7048616c4be,2.22
659ffc7d7d21a61dbc761173,0.93
63f82a4ff43ec144ca3622a8,1.11
66d67fe4ef1953ed3eba0fa6,0.67
671c6fad5a9935e94b3025fd,1.10
66293a86e40515e886439323,0.74
63ea47b5c84fbf76fc7d41eb,0.96
66ce6b92e276c08bf6053b77,0.85
5f2f03deec679e2cf4a992e6,0.48
5591cd21fdf99b63126f6c60,0.56
5658d6d67d69570012dfe258,0.37
677e1162b6336c8e344d1435,0.37
62c3430ae19d78462af9e743,0.96
612fd3208d3decaf3ec80bcc,0.74
5d9c67b131544d00101daef1,1.11
655b6a0d11066d07716ab0b5,1.11
5a2ee8005458fd00017bd0ae,1.07
67255b7d44e290655c0ed3cf,2.22
5abfe867a3ba7a0001b47449,0.75
5ef4d8b87faaa00c0dea0c4e,1.11
66a502cb35bbe8707e445846,0.74
653b07dc6d0abbc519239d1c,1.11
665bb3facf3b60004a908818,1.29
67ee795beb74f4d224497dac,1.41
654274da9d849435fdd00d38,1.66
62da941cdd9d95738a12793e,1.11
672da8c47dddf2de17d21700,0.85
66d1fdd400acfdbc181f41e0,1.04
63fedbfe6ef7fb3dd2718f5c,1.00
6758a7ed12d4b2e467f01a51,0.74
5e88fe6f9fb1af0009d1294a,1.11
66393ddc9483d4299b5e311e,1.04
6660aa908b3f2239c2ff2345,0.74
5c2e693a86a578000141ca47,0.74
53987712fdf99b68e3a45021,1.29
66240955715b3b45903381ed,0.99
668c2c3b1c453af22c1e1e31,1.69
61008462e0ead7f43d1c5c1e,0.93
5685850c333cbd000d4e042f,0.89
6123d102b713b8a947fd2eb2,1.04
5bbf866512eafa0001230094,1.11
5d953b22b7555900159f2913,0.93
680cf3759bbfca13d68e130a,0.93
66d0fcc7d876b7526cc0fa1c,0.93
608c3edc26807a430a986065,1.11
6733c9f67240fddc73fe943b,1.00
59e7477e3e4b5a00016aa4d2,1.44
67eec9e200be02ad51843d9b,1.11
67d1f6824f74bd16996512c0,1.29
63d698af12a4d488c5fdf05a,1.55
66fb245e0d8b295716def17c,2.22
66ff0567c58e0ec1def9cf04,1.22
5ade0203066c510001d42abf,1.66
5cb5e6927a92c500015c0de1,0.74
67eaaeeb24d868b9f2366995,1.07
628f7e982aad1788d940317a,1.04
5d46daa91274770001916403,1.04
5de7d12c26dd95000b6824c5,1.11
673f5caf2dc042d5aac332e5,0.81
67f10aa249d8518755800580,0.63
671ee042a5af2a6aa3a0552b,1.13
6510b799ca6f903d2d4c2d2c,0.85
662939410cc90efb004523f7,0.93
60e45acbc927879ccc9637c4,1.04
6659a66af7c676a1655f8725,1.11
678ff81c8c6b56f93355e0bb,0.74
6615d2264e4143b2a0c983d6,0.56
65ba5335c9a29391ca7a88a1,1.11
657dd710c7afa87088647ea7,1.07
67b795fcea3a1dba350ab9b4,0.56
60e9e8092cfc1f464753dd71,1.29
5f98ab718920801c578363ab,0.56
67a7edd61c74e72e50fab5b0,0.74
5d42486206811e001ada5b4b,1.66
570bc1ffb9b52b00102db939,1.11
66f0143ab60af2f164a772e2,1.66
5f4fef64fd3fc113300fbb44,0.85
60cb3c4b9454f7a196355088,0.87
62a099bb01ad779df1971ea4,0.93
66aafcc3d4f933f032778877,1.29
67e90eccc1592e147e1e88b0,0.74
60fdccdbb63680c35c2dc61d,1.35
67e1a7be19db516f062a8ba8,1.94
5e35fe137169145c27eac095,1.11
5ed559e5afbd830e2117ed55,1.29
6548f960db60a00d76e92695,0.74
66083cd0a45e1ce399e6a85f,1.11
67195ce0322d3935df36e8be,2.40
63d7aa4a4f19508a5401cc2a,1.11
60e5d60060cde4e18c4c8732,1.11
5c65c3e3cd3764000144a322,1.29
66b82e7a217f905382989f20,0.96
6413bee5234ad46e9fc4ba75,0.93
654a436559c109f11f220233,0.76
